date,ipbuseq_pce_ratio,ipbuseq_pce_ratio_ma6,ipbuseq_pce_ratio_yoy_pct,ipbuseq_pce_ratio_zscore24,nasdaq_gold_ratio,nasdaq_gold_ratio_ma6,nasdaq_gold_ratio_yoy_pct,nasdaq_gold_ratio_zscore24,ussthpi_gold_ratio,ussthpi_gold_ratio_ma6,ussthpi_gold_ratio_yoy_pct,ussthpi_gold_ratio_zscore24,y_crisis_t_plus_18m
1997-03-01,0.011921748377397236,0.011644770950236758,10.409165883382322,2.0396751874677985,3.646444103351241,3.567054944081921,32.225451522339156,1.5465930326583628,0.5648598201680831,0.5436529295071518,15.644584389126148,2.2553392644588635,0
1997-04-01,0.012020570402798894,0.0117528660799266,9.32600337003542,2.0083125213602995,3.5561983231156162,3.620027854166955,23.02024906693283,1.2693014761988786,0.5784828867535634,0.5543344638075779,17.36662813672334,2.338007174605698,0
1997-05-01,0.012152869858246951,0.01186199852328669,9.400373545577768,2.0290378926515222,3.9336873185756387,3.7199408502076263,26.31536013638407,1.9043251968630068,0.5821796959826276,0.5646648115912528,17.663824384525206,2.1114650745449612,0
1997-06-01,0.012272614757380512,0.011965869596739722,8.939096483931742,2.006598369853321,4.174353965086445,3.8320391612898064,33.456646668931064,2.1326614214752224,0.5901025159447509,0.573993851812698,17.063383099754994,2.0389079072470815,0
1997-07-01,0.012224066464821224,0.012063121728092992,7.615028432002746,1.7171915796358888,4.724286836273877,3.987963381216597,63.856857687842215,2.6318413501715474,0.6232335698858377,0.5851108169794349,22.874743981553824,2.449966501299867,0
1997-08-01,0.012407284768211922,0.012166525771476124,9.146199640314002,1.8461687669561524,4.928063654707895,4.1605057001851184,68.2955557830544,2.4624138357496754,0.6261020750388363,0.5941600939622832,24.365306536337194,2.147037729788782,0
1997-09-01,0.01247330274738026,0.012258451499806628,8.957210009044768,1.7557007698982723,5.142646204135579,4.409872716982508,66.07246427996527,2.330699037711986,0.6311153790554076,0.6052026871101706,23.677266511042138,1.9624163043208254,0
1997-10-01,0.01256648988062508,0.012349438079444325,10.503783814545798,1.7207260277365248,5.178301420902809,4.6802232332803735,59.905014932048914,2.0592845605361387,0.6298211592329239,0.6137590658567307,22.439521043204923,1.719276859646376,0
1997-11-01,0.012739820882867285,0.012447263250214379,10.799596135773527,1.8044971259735476,5.231259759646142,4.896485306792124,56.89655994988971,1.8724284511951776,0.6719274168953949,0.6287170193421918,29.16772490066901,2.1589542684219376,0
1997-12-01,0.01274629750004392,0.012526210373991617,9.416023859490231,1.6455844648624547,5.42701675618833,5.105262438642439,54.97950756786625,1.8574625053055507,0.7157419593174944,0.6496569265709825,34.00188556427857,2.414359959681882,0
1998-01-01,0.01291535879365191,0.012641425762130063,10.951413071543325,1.7485347740237378,5.431457973019716,5.223124294766745,43.35783924715195,1.6811310885964836,0.7184019370460047,0.665518321097677,29.085519336339004,2.1186513781160854,0
1998-02-01,0.012893444914217825,0.012722452453131047,9.38828796320934,1.5677186238519956,5.764469747766842,5.3625253102765695,48.079925078458,1.8169602866271297,0.7001916030790951,0.6778665757710535,22.45256208861761,1.679756593404764,0
1998-03-01,0.012895657617863415,0.012792844931544907,8.169181311632446,1.4661869534052099,6.019022590574257,5.508588041349682,65.06553837045006,1.8491054499725117,0.705920118943029,0.6903340324189903,24.972620416331104,1.5899461018950911,0
1998-04-01,0.01283745961541784,0.012838006554010364,6.79576081039166,1.2779595830303143,6.0083038697330435,5.646921782821388,68.95300328664224,1.6570075630308845,0.679619838463784,0.6986338122908003,17.483136325397552,1.1454143486740798,0
1998-05-01,0.01281123349149523,0.012849908655448357,5.417351135390569,1.1504581023665206,6.139727515880976,5.798333075527194,56.08072067365357,1.604608229057137,0.7037780006686726,0.70394224291968,20.8867305962648,1.3460751731456297,0
1998-06-01,0.012751315632610657,0.012850745010876146,3.900561410047221,0.9722350622331559,6.1430779469572565,5.917676607322015,47.162363286316136,1.4626482466007997,0.7234537493158184,0.705227541252734,22.597977430679617,1.4672572226054406,0
1998-07-01,0.012634210526315788,0.012803886966320127,3.355217862033788,0.7010311057385115,6.629483450615694,6.117347520254678,40.32770829479264,1.7192075407567733,0.7254413220882986,0.7064007720931164,16.39959032071765,1.3727609531975644,0
1998-08-01,0.012949603375527426,0.012813246709871726,4.370969293015259,1.1924807265047237,6.28189953254189,6.203585817717187,27.471964095687838,1.3120992087111405,0.7507655485551371,0.7148297630057899,19.911046215358418,1.5629744157566638,0
1998-09-01,0.012881135175003352,0.012810826302728381,3.2696426590683725,0.9917292750999157,5.756201615534441,6.159782321877216,11.930733459856867,0.7793048361896847,0.7410201398020624,0.7206797664822955,17.414368971827244,1.3332821194944642,0
1998-10-01,0.012948172967926918,0.012829278528146562,3.0373086751163125,1.0674551471558738,5.459718668112545,6.0683514549404665,5.4345474381573,0.4432060704434432,0.7264555807116547,0.7284857235236073,15.34315258579506,1.0663685747525258,0
1998-11-01,0.012925009143199122,0.012848241136763876,1.4536174569053983,0.9652987105279125,6.421600027199783,6.115330206826935,22.75437126513784,1.2847654539494595,0.7334761321909424,0.7334354121106523,9.160024393695698,1.0924167839606334,0
1998-12-01,0.012846305905609093,0.012864072848930283,0.784607495351719,0.7293441319331759,7.100359048521418,6.274877057087629,30.833556768090055,1.786027747749775,0.7421832144816236,0.7365569896382865,3.6942441084972355,1.1455656155946188,0
1999-01-01,0.012840530795699632,0.012898459560494256,-0.5793721966830478,0.6673424572835571,8.213041660861084,6.53880342546186,51.212468211272856,2.4302580833316556,0.7566880312108123,0.7417647744920388,5.329341722300485,1.274444023952627,0
1999-02-01,0.012898904774396643,0.012890009793639128,0.04234601547641326,0.7901487333441465,8.203071106576521,6.858998687800965,42.3040013308144,2.115121988779365,0.7593823594241232,0.7432009096368697,8.453508451791848,1.2267049368813183,0
1999-03-01,0.012829055926952552,0.012881329918963994,-0.5164660297634183,0.5134292032225924,8.361798852986432,7.293264894042964,38.92286874086408,2.0119291668944896,0.7663892385881476,0.7474290927678839,8.566000319647893,1.2655462366172823,0
1999-04-01,0.012759093475280264,0.012849816670189551,-0.6104489710990646,0.17662963685567268,8.979855164767768,7.879954310152168,49.45740693981835,2.223033814509545,0.778854999646168,0.7561623292569695,14.601569225332733,1.3917061162808437,0
1999-05-01,0.012826864138893791,0.012833459169471996,0.12200735712870614,0.39309337961039414,9.089115178700624,8.324540168735641,48.037761532426025,2.05432036136384,0.8000409974436888,0.7672564734657606,13.678034363613945,1.6657980271277486,0
1999-06-01,0.01273458140983659,0.012814838420176578,-0.1312352643147774,-0.16031624344838166,9.647386768067188,8.749044788659935,57.04483731718981,2.159106850133277,0.8503565369356958,0.7852853605414393,17.541244031134173,2.327248814115237,0
1999-07-01,0.012761244353966536,0.012801624013221062,1.0054749949444775,-0.17576281782795838,10.70471653203612,9.164323933855776,61.47135160344883,2.4136320421994553,0.8717978756638551,0.8044703346169464,20.174830013025158,2.345879377476387,0
1999-08-01,0.012751954389677665,0.012777132282434565,-1.5262937413456523,-0.41220860407917376,10.294320351042467,9.5128654746001,63.8727314519308,1.9063334570625852,0.8726998844260911,0.823356588783941,16.24133341035947,2.1028991222811966,0
1999-09-01,0.012586675017615283,0.012736735464211689,-2.2859798720184843,-2.058102970237692,10.606431467351616,9.88697091032763,84.26094455634959,1.8453520086670538,0.8490468635894336,0.8371328596174887,14.578109012830165,1.6012149816333323,1
1999-10-01,0.012620675671460213,0.012713665830241678,-2.5292934939773137,-1.8432276126305864,9.06049390662547,9.900410700637247,65.95166266612293,0.9249849935093444,0.7258625128733264,0.8283007784886819,-0.08163855493371619,-0.4704323122616081,1
1999-11-01,0.01255079318312218,0.012667654004279745,-2.895285844140749,-2.192622464405587,11.018993694756025,10.222057119979814,71.59265055567457,1.783642314924866,0.7741887804988971,0.8239920756645498,5.5506439161616905,0.3100410887688901,1
1999-12-01,0.012469545940987616,0.01262348142613825,-2.9328272842776726,-2.4178754062144185,13.211850907420908,10.81613447653877,86.07299739542256,2.435611251964392,0.8069146618622013,0.8167517631523008,8.721761165912278,0.8341195040673238,1
2000-01-01,0.012637928135841905,0.012602928723117477,-1.577837108771074,-1.0486216424563821,14.1161156443444,11.384700995256814,71.87439473994361,2.3869234429301844,0.8084200900393922,0.806188798881557,6.83664293537205,0.7927760108982267,1
2000-02-01,0.012563219778727002,0.0125714729546257,-2.602430218230245,-1.4602359252954382,14.709767891682786,12.120608918696867,79.32025336083885,2.234623755350049,0.770704106360746,0.7891895025373327,1.4909151886552507,0.05729687127245236,1
